step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
41,0.001138888888888889,4.1000000000000005,0.06833333333333334,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
42,0.0011666666666666668,4.2,0.07,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
43,0.0011944444444444446,4.300000000000001,0.07166666666666668,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
44,0.0012222222222222222,4.4,0.07333333333333333,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
45,0.00125,4.5,0.075,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
46,0.0012777777777777779,4.6000000000000005,0.07666666666666667,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
47,0.0013055555555555557,4.7,0.07833333333333334,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.017669999999999998,0.0,0.0,0.017669999999999998,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
48,0.0013333333333333335,4.800000000000001,0.08000000000000002,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
49,0.0013611111111111111,4.9,0.08166666666666668,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
50,0.001388888888888889,5.0,0.08333333333333333,0.27599,0.0,0.0,0.27599,0.0,0.05121,0.0,0.0,0.05121,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.01767,0.0,0.016460000000000002,0.0,0.0,0.016460000000000002,0.0,0.01816,0.0,0.0,0.01816,0.0
51,0.0014166666666666668,5.1000000000000005,0.085,0.2783006,0.0,0.0,0.2783006,0.0,0.0527462,0.0,0.0,0.0527462,0.0,0.0,0.0,0.0,0.0,0.0,0.017686800000000003,0.0,0.0,0.017686800000000003,0.0,0.0164756,0.0,0.0,0.0164756,0.0,0.0181782,0.0,0.0,0.0181782,0.0
52,0.0014444444444444446,5.2,0.08666666666666667,0.28061120000000006,0.0,0.0,0.28061120000000006,0.0,0.05428240000000001,0.0,0.0,0.05428240000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.017703600000000003,0.0,0.0,0.017703600000000003,0.0,0.016491200000000004,0.0,0.0,0.016491200000000004,0.0,0.018196399999999998,0.0,0.0,0.018196399999999998,0.0
53,0.0014722222222222222,5.3,0.08833333333333333,0.28292180000000006,0.0,0.0,0.28292180000000006,0.0,0.0558186,0.0,0.0,0.0558186,0.0,0.0,0.0,0.0,0.0,0.0,0.0177204,0.0,0.0,0.0177204,0.0,0.016506800000000002,0.0,0.0,0.016506800000000002,0.0,0.0182146,0.0,0.0,0.0182146,0.0
54,0.0015,5.4,0.09000000000000001,0.2852324,0.0,0.0,0.2852324,0.0,0.057354800000000004,0.0,0.0,0.057354800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0177372,0.0,0.0,0.0177372,0.0,0.016522400000000003,0.0,0.0,0.016522400000000003,0.0,0.0182328,0.0,0.0,0.0182328,0.0
55,0.0015277777777777779,5.5,0.09166666666666666,0.28754300000000005,0.0,0.0,0.28754300000000005,0.0,0.058891000000000006,0.0,0.0,0.058891000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.017754000000000002,0.0,0.0,0.017754000000000002,0.0,0.016538,0.0,0.0,0.016538,0.0,0.018251,0.0,0.0,0.018251,0.0
56,0.0015555555555555557,5.6000000000000005,0.09333333333333334,0.28985360000000004,0.0,0.0,0.28985360000000004,0.0,0.060427200000000014,0.0,0.0,0.060427200000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.017770800000000003,0.0,0.0,0.017770800000000003,0.0,0.0165536,0.0,0.0,0.0165536,0.0,0.0182692,0.0,0.0,0.0182692,0.0
57,0.0015833333333333335,5.700000000000001,0.09500000000000001,0.29216420000000004,0.0,0.0,0.29216420000000004,0.0,0.061963400000000016,0.0,0.0,0.061963400000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.017787600000000004,0.0,0.0,0.017787600000000004,0.0,0.016569200000000003,0.0,0.0,0.016569200000000003,0.0,0.0182874,0.0,0.0,0.0182874,0.0
58,0.0016111111111111111,5.8,0.09666666666666666,0.2944748,0.0,0.0,0.2944748,0.0,0.06349959999999999,0.0,0.0,0.06349959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0178044,0.0,0.0,0.0178044,0.0,0.0165848,0.0,0.0,0.0165848,0.0,0.018305599999999998,0.0,0.0,0.018305599999999998,0.0
59,0.001638888888888889,5.9,0.09833333333333334,0.29678540000000003,0.0,0.0,0.29678540000000003,0.0,0.06503580000000002,0.0,0.0,0.06503580000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.017821200000000002,0.0,0.0,0.017821200000000002,0.0,0.0166004,0.0,0.0,0.0166004,0.0,0.0183238,0.0,0.0,0.0183238,0.0
60,0.0016666666666666668,6.0,0.1,0.29909600000000003,0.0,0.0,0.29909600000000003,0.0,0.066572,0.0,0.0,0.066572,0.0,0.0,0.0,0.0,0.0,0.0,0.017838000000000003,0.0,0.0,0.017838000000000003,0.0,0.016616000000000002,0.0,0.0,0.016616000000000002,0.0,0.018341999999999997,0.0,0.0,0.018341999999999997,0.0
61,0.0016944444444444446,6.1000000000000005,0.10166666666666667,0.3014066,0.0,0.0,0.3014066,0.0,0.06810820000000002,0.0,0.0,0.06810820000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0178548,0.0,0.0,0.0178548,0.0,0.016631600000000003,0.0,0.0,0.016631600000000003,0.0,0.0183602,0.0,0.0,0.0183602,0.0
62,0.0017222222222222222,6.2,0.10333333333333333,0.3037172,0.0,0.0,0.3037172,0.0,0.0696444,0.0,0.0,0.0696444,0.0,0.0,0.0,0.0,0.0,0.0,0.0178716,0.0,0.0,0.0178716,0.0,0.0166472,0.0,0.0,0.0166472,0.0,0.0183784,0.0,0.0,0.0183784,0.0
63,0.00175,6.3,0.105,0.3060278,0.0,0.0,0.3060278,0.0,0.07118060000000001,0.0,0.0,0.07118060000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.017888400000000002,0.0,0.0,0.017888400000000002,0.0,0.016662800000000002,0.0,0.0,0.016662800000000002,0.0,0.0183966,0.0,0.0,0.0183966,0.0
64,0.0017777777777777779,6.4,0.10666666666666667,0.3083384,0.0,0.0,0.3083384,0.0,0.07271680000000001,0.0,0.0,0.07271680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.017905200000000003,0.0,0.0,0.017905200000000003,0.0,0.016678400000000003,0.0,0.0,0.016678400000000003,0.0,0.0184148,0.0,0.0,0.0184148,0.0
65,0.0018055555555555557,6.500000000000001,0.10833333333333335,0.31064900000000006,0.0,0.0,0.31064900000000006,0.0,0.07425300000000003,0.0,0.0,0.07425300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,0.0,0.0,0.017922,0.0,0.016694,0.0,0.0,0.016694,0.0,0.018432999999999998,0.0,0.0,0.018432999999999998,0.0
66,0.0018333333333333335,6.6000000000000005,0.11000000000000001,0.3129596,0.0,0.0,0.3129596,0.0,0.0757892,0.0,0.0,0.0757892,0.0,0.0,0.0,0.0,0.0,0.0,0.0179388,0.0,0.0,0.0179388,0.0,0.0167096,0.0,0.0,0.0167096,0.0,0.0184512,0.0,0.0,0.0184512,0.0
67,0.0018611111111111111,6.7,0.11166666666666666,0.31527020000000006,0.0,0.0,0.31527020000000006,0.0,0.07732540000000002,0.0,0.0,0.07732540000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.017955600000000002,0.0,0.0,0.017955600000000002,0.0,0.016725200000000003,0.0,0.0,0.016725200000000003,0.0,0.018469399999999997,0.0,0.0,0.018469399999999997,0.0
68,0.001888888888888889,6.8,0.11333333333333333,0.3175808,0.0,0.0,0.3175808,0.0,0.0788616,0.0,0.0,0.0788616,0.0,0.0,0.0,0.0,0.0,0.0,0.0179724,0.0,0.0,0.0179724,0.0,0.0167408,0.0,0.0,0.0167408,0.0,0.0184876,0.0,0.0,0.0184876,0.0
69,0.0019166666666666668,6.9,0.115,0.31989140000000005,0.0,0.0,0.31989140000000005,0.0,0.08039780000000002,0.0,0.0,0.08039780000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.017989200000000004,0.0,0.0,0.017989200000000004,0.0,0.0167564,0.0,0.0,0.0167564,0.0,0.0185058,0.0,0.0,0.0185058,0.0
70,0.0019444444444444446,7.000000000000001,0.11666666666666668,0.322202,0.0,0.0,0.322202,0.0,0.08193400000000002,0.0,0.0,0.08193400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.018006,0.0,0.0,0.018006,0.0,0.016772000000000002,0.0,0.0,0.016772000000000002,0.0,0.018524,0.0,0.0,0.018524,0.0
71,0.0019722222222222224,7.1000000000000005,0.11833333333333335,0.32451260000000004,0.0,0.0,0.32451260000000004,0.0,0.08347020000000002,0.0,0.0,0.08347020000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.018022800000000002,0.0,0.0,0.018022800000000002,0.0,0.0167876,0.0,0.0,0.0167876,0.0,0.018542200000000002,0.0,0.0,0.018542200000000002,0.0
72,0.002,7.2,0.12000000000000001,0.3268232,0.0,0.0,0.3268232,0.0,0.08500640000000001,0.0,0.0,0.08500640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.018039600000000003,0.0,0.0,0.018039600000000003,0.0,0.0168032,0.0,0.0,0.0168032,0.0,0.018560399999999998,0.0,0.0,0.018560399999999998,0.0
73,0.002027777777777778,7.300000000000001,0.12166666666666667,0.32913380000000003,0.0,0.0,0.32913380000000003,0.0,0.08654260000000003,0.0,0.0,0.08654260000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0180564,0.0,0.0,0.0180564,0.0,0.016818800000000002,0.0,0.0,0.016818800000000002,0.0,0.0185786,0.0,0.0,0.0185786,0.0
74,0.0020555555555555557,7.4,0.12333333333333334,0.3314444,0.0,0.0,0.3314444,0.0,0.08807880000000001,0.0,0.0,0.08807880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0180732,0.0,0.0,0.0180732,0.0,0.0168344,0.0,0.0,0.0168344,0.0,0.0185968,0.0,0.0,0.0185968,0.0
75,0.0020833333333333333,7.5,0.125,0.333755,0.0,0.0,0.333755,0.0,0.08961500000000001,0.0,0.0,0.08961500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.018090000000000002,0.0,0.0,0.018090000000000002,0.0,0.01685,0.0,0.0,0.01685,0.0,0.018615,0.0,0.0,0.018615,0.0
