step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
10,0.0002777777777777778,1.0,0.016666666666666666,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
11,0.00030555555555555555,1.1,0.018333333333333333,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
12,0.0003333333333333334,1.2000000000000002,0.020000000000000004,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
13,0.00036111111111111115,1.3,0.021666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
14,0.0003888888888888889,1.4000000000000001,0.023333333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
15,0.0004166666666666667,1.5,0.025,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
16,0.00044444444444444447,1.6,0.02666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
17,0.00047222222222222224,1.7,0.028333333333333332,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
18,0.0005,1.8,0.030000000000000002,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
19,0.0005277777777777778,1.9000000000000001,0.03166666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
20,0.0005555555555555556,2.0,0.03333333333333333,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
21,0.0005833333333333334,2.1,0.035,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
22,0.0006111111111111111,2.2,0.03666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
23,0.0006388888888888889,2.3000000000000003,0.03833333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
24,0.0006666666666666668,2.4000000000000004,0.04000000000000001,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
25,0.0006944444444444445,2.5,0.041666666666666664,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
26,0.0007222222222222223,2.6,0.043333333333333335,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
27,0.00075,2.7,0.045000000000000005,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
28,0.0007777777777777778,2.8000000000000003,0.04666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
29,0.0008055555555555556,2.9,0.04833333333333333,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
30,0.0008333333333333334,3.0,0.05,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
31,0.0008611111111111111,3.1,0.051666666666666666,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
32,0.0008888888888888889,3.2,0.05333333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
33,0.0009166666666666668,3.3000000000000003,0.05500000000000001,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
34,0.0009444444444444445,3.4,0.056666666666666664,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
35,0.0009722222222222223,3.5000000000000004,0.05833333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
36,0.001,3.6,0.060000000000000005,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
37,0.0010277777777777778,3.7,0.06166666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
38,0.0010555555555555557,3.8000000000000003,0.06333333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
39,0.0010833333333333333,3.9,0.065,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
40,0.0011111111111111111,4.0,0.06666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
41,0.001138888888888889,4.1000000000000005,0.06833333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
42,0.0011666666666666668,4.2,0.07,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
43,0.0011944444444444446,4.300000000000001,0.07166666666666668,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
44,0.0012222222222222222,4.4,0.07333333333333333,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
45,0.00125,4.5,0.075,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
46,0.0012777777777777779,4.6000000000000005,0.07666666666666667,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.017549999999999996,0.0,0.0,0.017549999999999996,0.0
47,0.0013055555555555557,4.7,0.07833333333333334,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
48,0.0013333333333333335,4.800000000000001,0.08000000000000002,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
49,0.0013611111111111111,4.9,0.08166666666666668,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
50,0.001388888888888889,5.0,0.08333333333333333,0.25056,0.0,0.0,0.25056,0.0,0.0716,0.0,0.0,0.0716,0.0,0.37012,0.0,0.0,0.37012,0.0,0.01789,0.0,0.0,0.01789,0.0,0.016,0.0,0.0,0.016,0.0,0.01755,0.0,0.0,0.01755,0.0
51,0.0014166666666666668,5.1000000000000005,0.085,0.2523502,0.0,0.0,0.2523502,0.0,0.0726264,0.0,0.0,0.0726264,0.0,0.37012,0.0,0.0,0.37012,0.0,0.0179024,0.0,0.0,0.0179024,0.0,0.0160054,0.0,0.0,0.0160054,0.0,0.0175642,0.0,0.0,0.0175642,0.0
52,0.0014444444444444446,5.2,0.08666666666666667,0.2541404,0.0,0.0,0.2541404,0.0,0.07365279999999999,0.0,0.0,0.07365279999999999,0.0,0.37012,0.0,0.0,0.37012,0.0,0.0179148,0.0,0.0,0.0179148,0.0,0.016010800000000002,0.0,0.0,0.016010800000000002,0.0,0.017578399999999997,0.0,0.0,0.017578399999999997,0.0
53,0.0014722222222222222,5.3,0.08833333333333333,0.2559306,0.0,0.0,0.2559306,0.0,0.0746792,0.0,0.0,0.0746792,0.0,0.37012,0.0,0.0,0.37012,0.0,0.017927199999999997,0.0,0.0,0.017927199999999997,0.0,0.0160162,0.0,0.0,0.0160162,0.0,0.0175926,0.0,0.0,0.0175926,0.0
54,0.0015,5.4,0.09000000000000001,0.25772079999999997,0.0,0.0,0.25772079999999997,0.0,0.0757056,0.0,0.0,0.0757056,0.0,0.37012,0.0,0.0,0.37012,0.0,0.0179396,0.0,0.0,0.0179396,0.0,0.0160216,0.0,0.0,0.0160216,0.0,0.0176068,0.0,0.0,0.0176068,0.0
55,0.0015277777777777779,5.5,0.09166666666666666,0.259511,0.0,0.0,0.259511,0.0,0.07673200000000001,0.0,0.0,0.07673200000000001,0.0,0.37012,0.0,0.0,0.37012,0.0,0.017952,0.0,0.0,0.017952,0.0,0.016027,0.0,0.0,0.016027,0.0,0.017620999999999998,0.0,0.0,0.017620999999999998,0.0
56,0.0015555555555555557,5.6000000000000005,0.09333333333333334,0.2613012,0.0,0.0,0.2613012,0.0,0.0777584,0.0,0.0,0.0777584,0.0,0.370097237071414,0.0,0.0,0.370097237071414,0.0,0.017964400000000002,0.0,0.0,0.017964400000000002,0.0,0.016032400000000002,0.0,0.0,0.016032400000000002,0.0,0.0176352,0.0,0.0,0.0176352,0.0
57,0.0015833333333333335,5.700000000000001,0.09500000000000001,0.26309140000000003,0.0,0.0,0.26309140000000003,0.0,0.07878480000000002,0.0,0.0,0.07878480000000002,0.0,0.37012,0.0,0.0,0.37012,0.0,0.0179768,0.0,0.0,0.0179768,0.0,0.0160378,0.0,0.0,0.0160378,0.0,0.0176494,0.0,0.0,0.0176494,0.0
58,0.0016111111111111111,5.8,0.09666666666666666,0.2648816,0.0,0.0,0.2648816,0.0,0.0798112,0.0,0.0,0.0798112,0.0,0.37,0.0,0.0,0.37,0.0,0.0179892,0.0,0.0,0.0179892,0.0,0.0160432,0.0,0.0,0.0160432,0.0,0.0176636,0.0,0.0,0.0176636,0.0
59,0.001638888888888889,5.9,0.09833333333333334,0.2666718,0.0,0.0,0.2666718,0.0,0.08083760000000001,0.0,0.0,0.08083760000000001,0.0,0.37,0.0,0.0,0.37,0.0,0.0180016,0.0,0.0,0.0180016,0.0,0.0160486,0.0,0.0,0.0160486,0.0,0.0176778,0.0,0.0,0.0176778,0.0
60,0.0016666666666666668,6.0,0.1,0.268462,0.0,0.0,0.268462,0.0,0.08186399999999999,0.0,0.0,0.08186399999999999,0.0,0.37,0.0,0.0,0.37,0.0,0.018014,0.0,0.0,0.018014,0.0,0.016054,0.0,0.0,0.016054,0.0,0.017692,0.0,0.0,0.017692,0.0
61,0.0016944444444444446,6.1000000000000005,0.10166666666666667,0.27025220000000005,0.0,0.0,0.27025220000000005,0.0,0.0828904,0.0,0.0,0.0828904,0.0,0.37,0.0,0.0,0.37,0.0,0.0180264,0.0,0.0,0.0180264,0.0,0.016059399999999998,0.0,0.0,0.016059399999999998,0.0,0.0177062,0.0,0.0,0.0177062,0.0
62,0.0017222222222222222,6.2,0.10333333333333333,0.2720424,0.0,0.0,0.2720424,0.0,0.0839168,0.0,0.0,0.0839168,0.0,0.37,0.0,0.0,0.37,0.0,0.0180388,0.0,0.0,0.0180388,0.0,0.0160648,0.0,0.0,0.0160648,0.0,0.0177204,0.0,0.0,0.0177204,0.0
63,0.00175,6.3,0.105,0.2738326,0.0,0.0,0.2738326,0.0,0.0849432,0.0,0.0,0.0849432,0.0,0.37,0.0,0.0,0.37,0.0,0.0180512,0.0,0.0,0.0180512,0.0,0.0160702,0.0,0.0,0.0160702,0.0,0.0177346,0.0,0.0,0.0177346,0.0
64,0.0017777777777777779,6.4,0.10666666666666667,0.2756228,0.0,0.0,0.2756228,0.0,0.08596960000000001,0.0,0.0,0.08596960000000001,0.0,0.37,0.0,0.0,0.37,0.0,0.0180636,0.0,0.0,0.0180636,0.0,0.0160756,0.0,0.0,0.0160756,0.0,0.017748800000000002,0.0,0.0,0.017748800000000002,0.0
65,0.0018055555555555557,6.500000000000001,0.10833333333333335,0.277413,0.0,0.0,0.277413,0.0,0.08699600000000002,0.0,0.0,0.08699600000000002,0.0,0.37,0.0,0.0,0.37,0.0,0.018076000000000002,0.0,0.0,0.018076000000000002,0.0,0.016081,0.0,0.0,0.016081,0.0,0.017763,0.0,0.0,0.017763,0.0
66,0.0018333333333333335,6.6000000000000005,0.11000000000000001,0.2792032,0.0,0.0,0.2792032,0.0,0.0880224,0.0,0.0,0.0880224,0.0,0.37,0.0,0.0,0.37,0.0,0.0180884,0.0,0.0,0.0180884,0.0,0.0160864,0.0,0.0,0.0160864,0.0,0.0177772,0.0,0.0,0.0177772,0.0
67,0.0018611111111111111,6.7,0.11166666666666666,0.2809934,0.0,0.0,0.2809934,0.0,0.08904880000000001,0.0,0.0,0.08904880000000001,0.0,0.37,0.0,0.0,0.37,0.0,0.0181008,0.0,0.0,0.0181008,0.0,0.0160918,0.0,0.0,0.0160918,0.0,0.0177914,0.0,0.0,0.0177914,0.0
68,0.001888888888888889,6.8,0.11333333333333333,0.2827836,0.0,0.0,0.2827836,0.0,0.0900752,0.0,0.0,0.0900752,0.0,0.37,0.0,0.0,0.37,0.0,0.018113200000000003,0.0,0.0,0.018113200000000003,0.0,0.0160972,0.0,0.0,0.0160972,0.0,0.0178056,0.0,0.0,0.0178056,0.0
69,0.0019166666666666668,6.9,0.115,0.2845738,0.0,0.0,0.2845738,0.0,0.0911016,0.0,0.0,0.0911016,0.0,0.37,0.0,0.0,0.37,0.0,0.0181256,0.0,0.0,0.0181256,0.0,0.0161026,0.0,0.0,0.0161026,0.0,0.0178198,0.0,0.0,0.0178198,0.0
70,0.0019444444444444446,7.000000000000001,0.11666666666666668,0.286364,0.0,0.0,0.286364,0.0,0.09212800000000002,0.0,0.0,0.09212800000000002,0.0,0.37,0.0,0.0,0.37,0.0,0.018138,0.0,0.0,0.018138,0.0,0.016107999999999997,0.0,0.0,0.016107999999999997,0.0,0.017834000000000003,0.0,0.0,0.017834000000000003,0.0
71,0.0019722222222222224,7.1000000000000005,0.11833333333333335,0.2881542,0.0,0.0,0.2881542,0.0,0.0931544,0.0,0.0,0.0931544,0.0,0.37,0.0,0.0,0.37,0.0,0.0181504,0.0,0.0,0.0181504,0.0,0.0161134,0.0,0.0,0.0161134,0.0,0.0178482,0.0,0.0,0.0178482,0.0
72,0.002,7.2,0.12000000000000001,0.2899444,0.0,0.0,0.2899444,0.0,0.0941808,0.0,0.0,0.0941808,0.0,0.37,0.0,0.0,0.37,0.0,0.0181628,0.0,0.0,0.0181628,0.0,0.0161188,0.0,0.0,0.0161188,0.0,0.0178624,0.0,0.0,0.0178624,0.0
73,0.002027777777777778,7.300000000000001,0.12166666666666667,0.2917346,0.0,0.0,0.2917346,0.0,0.0952072,0.0,0.0,0.0952072,0.0,0.37,0.0,0.0,0.37,0.0,0.018175200000000002,0.0,0.0,0.018175200000000002,0.0,0.016124199999999998,0.0,0.0,0.016124199999999998,0.0,0.0178766,0.0,0.0,0.0178766,0.0
74,0.0020555555555555557,7.4,0.12333333333333334,0.2935248,0.0,0.0,0.2935248,0.0,0.0962336,0.0,0.0,0.0962336,0.0,0.37,0.0,0.0,0.37,0.0,0.018187599999999998,0.0,0.0,0.018187599999999998,0.0,0.0161296,0.0,0.0,0.0161296,0.0,0.017890800000000002,0.0,0.0,0.017890800000000002,0.0
75,0.0020833333333333333,7.5,0.125,0.295315,0.0,0.0,0.295315,0.0,0.09726,0.0,0.0,0.09726,0.0,0.37,0.0,0.0,0.37,0.0,0.0182,0.0,0.0,0.0182,0.0,0.016135,0.0,0.0,0.016135,0.0,0.017905,0.0,0.0,0.017905,0.0
76,0.0021111111111111113,7.6000000000000005,0.12666666666666668,0.2971052,0.0,0.0,0.2971052,0.0,0.0982864,0.0,0.0,0.0982864,0.0,0.37,0.0,0.0,0.37,0.0,0.018212400000000004,0.0,0.0,0.018212400000000004,0.0,0.0161404,0.0,0.0,0.0161404,0.0,0.0179192,0.0,0.0,0.0179192,0.0
77,0.002138888888888889,7.7,0.12833333333333333,0.2988954,0.0,0.0,0.2988954,0.0,0.09931279999999999,0.0,0.0,0.09931279999999999,0.0,0.37,0.0,0.0,0.37,0.0,0.0182248,0.0,0.0,0.0182248,0.0,0.0161458,0.0,0.0,0.0161458,0.0,0.017933400000000002,0.0,0.0,0.017933400000000002,0.0
78,0.0021666666666666666,7.8,0.13,0.3006856,0.0,0.0,0.3006856,0.0,0.10033920000000002,0.0,0.0,0.10033920000000002,0.0,0.37,0.0,0.0,0.37,0.0,0.018237200000000002,0.0,0.0,0.018237200000000002,0.0,0.016151199999999998,0.0,0.0,0.016151199999999998,0.0,0.0179476,0.0,0.0,0.0179476,0.0
79,0.0021944444444444446,7.9,0.13166666666666668,0.3024758,0.0,0.0,0.3024758,0.0,0.1013656,0.0,0.0,0.1013656,0.0,0.37,0.0,0.0,0.37,0.0,0.0182496,0.0,0.0,0.0182496,0.0,0.0161566,0.0,0.0,0.0161566,0.0,0.0179618,0.0,0.0,0.0179618,0.0
